Frame;Bone;X;Y;Z;RotX;RotY;RotZ
127;左人指３;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.107548
127;左小指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.162569
127;左親指２;-0.000000;0.000000;0.000000;-0.026741;-0.025054;0.000000
127;右親指０;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
127;左薬指１;-0.000000;0.000000;0.000000;-0.009314;0.036521;-0.163049
127;右薬指２;0.000000;0.000000;0.000000;0.000000;0.000000;0.162569
127;左人指１;-0.000000;0.000000;0.000000;0.015433;-0.073729;-0.161485
127;左薬指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.162569
127;右人指３;0.000000;0.000000;0.000000;0.000000;0.000000;0.107548
127;右小指３;0.000000;0.000000;0.000000;0.000000;0.000000;0.107548
127;右人指１;0.000000;0.000000;0.000000;0.015433;0.073729;0.161485
127;左中指１;-0.000000;0.000000;0.000000;0.007105;-0.037014;-0.161997
132;右人指２;0.000000;0.000000;0.000000;0.000002;0.000001;0.867422
132;右小指１;0.000000;0.000000;0.000000;0.118397;0.067940;0.706264
132;左薬指２;-0.000000;0.000000;0.000000;-0.000000;-0.000001;-0.597195
132;右中指１;0.000000;0.000000;0.000000;0.000000;0.000001;0.539632
132;左人指１;-0.000000;0.000000;0.000000;-0.037964;0.052706;-0.313901
132;左親指１;-0.000000;0.000000;0.000000;-0.118556;-0.120695;0.000000
132;左中指２;-0.000000;0.000000;0.000000;0.000000;-0.000001;-0.744643
132;右薬指３;0.000000;0.000000;0.000000;0.000001;0.000000;0.593177
132;右人指１;0.000000;0.000000;0.000000;-0.037964;-0.052706;0.313901
132;左親指２;-0.000000;0.000000;0.000000;-0.077010;-0.091654;0.000000
132;右人指３;0.000000;0.000000;0.000000;0.000000;-0.000001;0.457338
132;右小指３;0.000000;0.000000;0.000000;0.000001;0.000000;0.518418
132;右薬指１;0.000000;0.000000;0.000000;0.065159;0.048479;0.648399
132;左薬指３;-0.000000;0.000000;0.000000;0.000001;-0.000000;-0.593177
132;左人指３;-0.000000;0.000000;0.000000;0.000000;0.000001;-0.457338
132;左親指０;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
132;左中指１;-0.000000;0.000000;0.000000;0.000000;-0.000001;-0.539632
132;左中指３;-0.000000;0.000000;0.000000;0.000001;-0.000000;-0.539631
132;左薬指１;-0.000000;0.000000;0.000000;0.065159;-0.048479;-0.648399
132;右中指３;0.000000;0.000000;0.000000;0.000001;0.000000;0.539631
132;右親指２;0.000000;0.000000;0.000000;-0.077010;0.091654;0.000000
132;右中指２;0.000000;0.000000;0.000000;0.000000;0.000001;0.744643
132;右親指０;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
132;左小指３;-0.000000;0.000000;0.000000;0.000001;-0.000000;-0.518418
132;左小指２;-0.000000;0.000000;0.000000;-0.000000;-0.000001;-0.593177
132;右薬指２;0.000000;0.000000;0.000000;0.000000;0.000001;0.597195
132;右小指２;0.000000;0.000000;0.000000;0.000000;0.000001;0.593177
132;右親指１;0.000000;0.000000;0.000000;-0.118556;0.120695;0.000000
132;左小指１;-0.000000;0.000000;0.000000;0.118397;-0.067940;-0.706264
132;左人指２;-0.000000;0.000000;0.000000;0.000002;-0.000001;-0.867422
190;首;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
190;左ひじ;0.000000;0.000000;0.000000;0.030563;0.054451;0.031219
190;頭;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
190;左腕;0.000000;0.000000;0.000000;-0.036957;-0.021761;-0.440782
190;上半身2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
190;上半身;0.000000;0.000000;0.000000;0.000000;0.999861;0.000000
190;センター;-0.300000;-0.200000;1.400000;0.000000;0.000000;0.000000
190;右足ＩＫ;1.100000;0.000000;-0.700000;0.000000;-0.981681;0.000000
190;右ひじ;-0.000000;0.000000;0.000000;0.030563;-0.054451;-0.031219
190;左肩;0.000000;0.000000;0.000000;-0.000235;-0.004772;0.049216
190;左手首;0.000000;0.000000;0.000000;-0.005672;0.010315;-0.058444
190;右手首;-0.000000;0.000000;0.000000;-0.005672;-0.010315;0.058444
190;左足;0.000000;0.000000;0.000000;0.000000;-0.024997;0.000000
190;右肩;-0.000000;0.000000;0.000000;-0.000235;0.004772;-0.049216
190;右腕;-0.000000;0.000000;0.000000;-0.036957;0.021761;0.440782
190;左足ＩＫ;-1.400000;0.000000;1.000000;0.000000;0.999966;0.000000
190;右足;0.000000;0.000000;0.000000;0.000000;0.192540;0.000000
190;下半身;0.000000;0.000000;0.000000;0.000000;0.999861;0.000000
208;左親指０;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
208;右中指３;0.000000;0.000000;0.000000;0.000001;0.000000;0.539631
208;右中指２;0.000000;0.000000;0.000000;0.000000;0.000001;0.744643
208;左人指２;-0.000000;0.000000;0.000000;0.000002;-0.000001;-0.867422
